"response_id","tags","num_per_tag"
770018,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
771452,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
771452,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
772167,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
772167,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
772919,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
773029,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
773029,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
776400,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
776400,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
776460,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
776460,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
777993,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
777993,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
780515,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
780515,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
781649,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
781649,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
781979,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
781979,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
782705,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
782705,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
782797,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
782797,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
784178,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
784178,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
784963,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
784963,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
787688,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
787688,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
788214,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
788214,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
788990,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
788990,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
789855,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
789855,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
789893,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
789893,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
790016,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
790016,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
791615,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
791615,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
791786,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
791786,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
791872,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
791872,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
792050,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
792050,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
792593,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
792593,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
793184,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
793184,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
793389,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
793389,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",4
794510,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
794510,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
795425,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
795425,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
795462,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
795462,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
796340,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
796340,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
797398,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
797398,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
798122,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
798122,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
800382,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
800382,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
802390,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
802390,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
802880,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
803346,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
803839,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
803839,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
807098,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
807098,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
807140,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
807140,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
807434,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
807434,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
807573,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
807573,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
807902,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",2
808389,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
808389,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
809509,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
809509,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
810000,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
810000,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
811201,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
811201,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
811749,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
811749,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
813422,"metadata/distinfo/stdorder/digform/digtopt/onlinopt/computer/networka/CI_OnlineResource",57
813422,"metadata/idinfo/citation/citeinfo/CI_OnlineResource",5
